type,name,year,cellar,region,country,varieties,eco,rating,stars,opinions,likes,parker,penin,suckling,price,old_price,offer
Vinos rosados y rosé,Château du Chatelard Le Rosé,2020,Château du Chatelard,Beaujolais,Francia,Gamay,,0.0,5,0,0,-1,-1,-1,"8,45 €",,False
Vinos rosados y rosé,Andrea Occhipinti Alea Rosa,2020,Andrea Occhipinti,Sin indicación geográfica,Italia,Aleático,ECO,4.0,5,1,3,-1,-1,-1,"15,75 €",,False
Vinos rosados y rosé,Murgo Etna Rosato,2020,Murgo,Etna,Italia,Nerello mascalese / Nerello cappuccio,,0.0,5,0,1,-1,-1,-1,"14,50 €",,False
Vinos rosados y rosé,Vallepicciola Toscana Rosato Pievasciata,2020,Vallepicciola,Toscana,Italia,Pinot noir,,0.0,5,0,0,-1,-1,-1,"13,10 €",,False
Vinos rosados y rosé,Pizarras de Otero Rosado,2020,Adegas Galegas,Bierzo,España,Mencía,,0.0,5,0,0,-1,-1,-1,"6,75 €",,False
Vinos rosados y rosé,Château de Chaintres Les Hirondelles Rosé,2020,Château de Chaintres,Saumur,Francia,Cabernet franc,ECO,0.0,5,0,0,-1,-1,-1,"12,20 €",,False
Vinos rosados y rosé,Fragantia Nº 6 Rosado,2018,Finca Constancia,Castilla,España,Syrah,,5.0,5,1,0,-1,-1,-1,"6,10 €",,False
Vinos rosados y rosé,San Salvatore Paestum Rosato Vetere,2020,San Salvatore 1988,Paestum,Italia,Aglianico,,5.0,5,3,4,-1,-1,-1,"19,00 €",,False
Vinos rosados y rosé,Ottella Roses Roses,2017,Ottella,Alto Mincio,Italia,Corvina / Lagrein / Rondinella,,0.0,5,0,0,-1,-1,-1,"11,30 €",,False
Vinos rosados y rosé,Bernat Oller Rosat,2018,Oller del Mas,Pla de Bages,España,Merlot,ECO,0.0,5,0,1,-1,-1,-1,"10,90 €",,False
Vinos rosados y rosé,Georges Duboeuf Beaujolais Rosé,2020,Georges Duboeuf,Beaujolais,Francia,Gamay,,0.0,5,0,0,-1,-1,-1,"8,60 €",,False
Vinos rosados y rosé,Endrizzi Dalis Rosé,2018,Endrizzi,Trentino,Italia,Teroldego / Sauvignon,,0.0,5,0,0,-1,-1,-1,"13,10 €",,False
Vinos rosados y rosé,Domaine de la Zouina Volubilia Gris,2019,Domaine de la Zouina,Meknes,Marruecos,Caladoc / Marcelan / Monastrell / Cabernet sauvignon,,4.0,5,2,1,-1,-1,-1,"9,95 €",,False
Vinos rosados y rosé,L'Heravi Rosé,2015,Vinyes d'en Gabriel,Montsant,España,Garnacha / Syrah,,0.0,5,0,0,-1,-1,-1,"8,75 €",,False
Vinos rosados y rosé,I Fauri Cerasuolo d'Abruzzo Baldovino,2020,Tenuta I Fauri,Cerasuolo d'Abruzzo,Italia,Montepulciano,,0.0,5,0,1,-1,-1,-1,"8,75 €",,False
Vinos rosados y rosé,Tenuta San Francesco Costa d'Amalfi Rosato,2021,Tenuta San Francesco,Costa d'Amalfi,Italia,Piedirosso / Aglianico,,0.0,5,0,3,-1,-1,-1,"17,90 €",,False
Vinos rosados y rosé,Porta del Vento Perricone Maqué Rosé,2018,Porta del Vento,Terre Siciliane,Italia,Perricone,ECO,4.0,5,1,1,-1,-1,-1,"16,50 €",,False
Vinos rosados y rosé,Poblets Rosat,2017,Poblets de Montsant,Montsant,España,Garnacha / Cariñena / Syrah,ECO,2.0,5,1,0,-1,-1,-1,"13,50 €",,False
Vinos rosados y rosé,Pizzicato,2018,Mas Comtal,Penedès,España,Moscatel de Hamburgo,ECO,4.0,5,1,0,-1,-1,-1,"7,27 €","8,55 €",True
Vinos rosados y rosé,Gramona Moustillant Rosat Brut,-1,Gramona,Penedès,España,Syrah / Merlot,,4.57143,5,7,2,-1,-1,-1,"7,15 €",,False
Vinos rosados y rosé,Villa Sparina Montej Rosato,2019,Villa Sparina,Monferrato,Italia,Barbera / Dolcetto,,5.0,5,1,0,-1,-1,90,"10,10 €",,False
Vinos rosados y rosé,Clos Mireille Rosé,2020,Domaines Ott,Côtes-de-Provence,Francia,Grenache / Cinsaut / Rolle / Syrah,,0.0,5,0,1,-1,-1,-1,"29,40 €",,False
Vinos rosados y rosé,Impromptu Rosé,2020,Bodegas Hispano-Suizas,Valencia,España,Pinot noir,,0.0,5,0,2,-1,-1,-1,"21,90 €",,False
Vinos rosados y rosé,MF Perafita Rosat,2015,Celler Martín Faixó,Empordà,España,Merlot / Garnacha,,0.0,5,0,0,-1,-1,-1,"10,50 €",,False
Vinos rosados y rosé,Domaine de Santa Duc Les Plans Rosé,2016,Domaine de Santa Duc,Vaucluse,Francia,Cinsaut / Garnacha / Syrah,,0.0,5,0,0,-1,-1,-1,"8,45 €",,False
Vinos rosados y rosé,Orlandi Contucci Cerasuolo Petronilla,2020,Orlandi Contucci Ponno,Cerasuolo d'Abruzzo,Italia,Montepulciano,,0.0,5,0,0,-1,-1,-1,"7,55 €",,False
Vinos rosados y rosé,Marisa Cuomo Costa d'Amalfi Rosato,2019,Marisa Cuomo,Costa d'Amalfi,Italia,Aglianico / Piedirosso,,4.5,5,2,3,-1,-1,-1,"17,35 €",,False
Vinos rosados y rosé,Sella & Mosca Alghero Rosato,2019,Sella & Mosca,Alghero,Italia,Sangiovese,,0.0,5,0,1,-1,-1,-1,"10,50 €",,False
Vinos rosados y rosé,Proprietà Sperino Rosa del Rosa,2020,Proprietà Sperino,Piemonte,Italia,Nebbiolo / Vespolina,,5.0,5,3,1,-1,-1,-1,"19,00 €",,False
Vinos rosados y rosé,Caravaglio Occhio di Terra Rosso non Rosso,2016,Caravaglio,Salina,Italia,Corinto / Nerello mascalese,ECO,0.0,5,0,0,-1,-1,-1,"22,25 €",,False
Vinos rosados y rosé,Torre Matilde Toscana Rosato Villa dei Bardi,2019,Torre Matilde,Toscana,Italia,Sangiovese,,0.0,5,0,0,-1,-1,-1,"11,30 €",,False
Vino blanco,José Pariente Verdejo,2021,Bodegas José Pariente ,Rueda,España,Verdejo,,4.43609,5,133,87,-1,-1,-1,"9,90 €",,False
Vino blanco,Luna Beberide Godello,2021,Bodegas y Viñedos Luna Beberide,Bierzo,España,Godello,,4.0625,5,16,30,91,-1,-1,"7,80 €",,False
Vino blanco,Enate Chardonnay - 234,2021,Enate,Somontano,España,Chardonnay,,4.38462,5,104,49,-1,-1,-1,"8,95 €",,False
Vino blanco,Ultreia Godello,2020,Raúl Pérez Viticultor,Bierzo,España,Godello,,4.375,5,24,52,93,-1,-1,"15,50 €",,False
Vino blanco,Viña Tondonia Reserva Blanco,2011,Bodegas R. López de Heredia ,Rioja,España,Viura / Malvasía,,4.65714,5,35,40,93,-1,97,"45,00 €",,False
Vino blanco,Cullerot,2021,Celler del Roure,Valencia,España,Verdil / Pedro ximénez / Chardonnay / Macabeo / Merseguera / Malvasía,,4.3125,5,16,28,92,-1,-1,"9,95 €",,False
Vino blanco,Principia Mathematica,2021,Alemany i Corrió,Penedès,España,Xarel·lo,,3.63636,5,11,17,94,-1,-1,"16,60 €",,False
Vino blanco,Enate Chardonnay Fermentado en Barrica,2021,Enate,Somontano,España,Chardonnay,,4.78125,5,32,31,-1,-1,-1,"16,90 €",,False
Vino blanco,Protos Verdejo,2021,Bodegas Protos,Rueda,España,Verdejo,,4.38462,5,52,31,-1,-1,-1,"6,90 €",,False
Vino blanco,La del Vivo,2020,La Vizcaína de Vinos,Bierzo,España,Godello / Doña blanca,,4.8,5,10,26,95,-1,-1,"21,50 €",,False
Vino blanco,O Luar Do Sil,2021,Pago de los Capellanes,Valdeorras,España,Godello,,4.2,5,25,18,-1,-1,-1,"11,60 €",,False
Vino blanco,Pagos de Galir Godello,2021,Virxe de Galir,Valdeorras,España,Godello,,4.3,5,10,31,-1,-1,-1,"12,90 €",,False
Vino blanco,Mas d'en Compte Blanc,2017,Celler Cal Pla,Priorat,España,Garnacha blanca / Picapoll / Xarel·lo / Macabeo,,4.66667,5,12,16,-1,-1,-1,"15,40 €",,False
Vino blanco,Louro,2021,Rafael Palacios,Valdeorras,España,Godello / Treixadura,,4.4,5,30,36,-1,-1,-1,"17,50 €",,False
Vino blanco,El Enemigo Chardonnay,2020,Bodega Aleanna,Mendoza,Argentina,Chardonnay,,4.45714,5,35,32,-1,-1,96,"22,00 €",,False
Vino blanco,La Orquesta,2019,Soto y Manrique,Castilla y León,España,Garnacha blanca / Albillo / Verdejo,,0.0,5,0,30,92,-1,-1,"14,90 €",,False
Vino blanco,Basa Blanco,2021,Compañía de Vinos de Telmo Rodríguez,Rueda,España,Verdejo / Viura,,4.51515,5,33,21,90,-1,-1,"7,85 €",,False
Vino blanco,Lolo,2021,Bodegas y Viñedos Paco & Lola,Rías Baixas,España,Albariño,,4.0,5,19,9,-1,-1,-1,"7,30 €",,False
Vino blanco,Menade Verdejo,2022,Bodegas Menade,Rueda,España,Verdejo,ECO,4.14815,5,27,18,-1,-1,-1,"8,95 €",,False
Vino blanco,Gessamí,2022,Gramona,Penedès,España,Moscatel de grano menudo / Sauvignon blanc / Gewürztraminer,ECO,4.54286,5,35,23,-1,-1,-1,"11,50 €",,False
Vino blanco,Can Sumoi Xarel·lo,2022,Can Sumoi,Penedès,España,Xarel·lo,ECO,4.6,5,10,21,-1,-1,-1,"12,40 €",,False
Vino blanco,K-Naia,2021,Bodegas Naia,Rueda,España,Verdejo / Sauvignon blanc,,4.45283,5,53,40,-1,-1,-1,"5,65 €",,False
Vino blanco,Bach Extrísimo Blanco Semidulce,2021,Masia Bach,Catalunya,España,Xarel·lo / Macabeo,,4.82955,5,88,21,-1,-1,-1,"4,60 €",,False
Vino blanco,René Barbier Semi Dulce,2021,René Barbier,Catalunya,España,Macabeo / Parellada / Xarel·lo / Moscatel de Alejandría,,4.75904,5,83,20,-1,-1,-1,"4,10 €",,False
Vino blanco,Leirana Albariño,2021,Bodega Forjas del Salnés,Rías Baixas,España,Albariño,,4.21053,5,19,51,-1,-1,-1,"15,90 €",,False
Vino blanco,Ilercavònia,2021,Altavins,Terra Alta,España,Garnacha blanca,,4.5,5,8,11,-1,-1,92,"9,95 €",,False
Vino blanco,Otazu Chardonnay,2021,Bodega Otazu,Navarra,España,Chardonnay,,4.4,5,5,8,-1,-1,-1,"9,95 €",,False
Vino blanco,Albariño de Fefiñanes,2021,Bodegas del Palacio de Fefiñanes,Rías Baixas,España,Albariño,,4.38095,5,21,11,91,-1,-1,"14,90 €",,False
Vino blanco,Emilio Moro El Zarzal,2020,Emilio Moro,Bierzo,España,Godello,,4.0,5,3,12,-1,-1,93,"14,50 €",,False
Vino blanco,Pazo Señorans Selección de Añada,2013,Pazo de Señorans,Rías Baixas,España,Albariño,,4.58333,5,12,29,-1,-1,-1,"36,95 €",,False
Vino blanco,Raimat Castell Chardonnay,2021,Raimat,Costers del Segre,España,Chardonnay,ECO,4.47059,5,17,7,-1,-1,-1,"7,45 €",,False
Vino blanco,Oliver Conti Indispensable Blanc,2021,Oliver Conti,Empordà,España,Macabeo / Sauvignon blanc / Garnacha blanca / Moscatel de Alejandría,,4.8,5,5,8,-1,-1,-1,"6,30 €",,False
Vino blanco,Ramón Bilbao Verdejo,2021,Bodegas Ramón Bilbao,Rueda,España,Verdejo,,4.22222,5,18,5,-1,-1,-1,"6,50 €",,False
Vino blanco,Naia,2021,Bodegas Naia,Rueda,España,Verdejo,,4.27273,5,11,15,-1,-1,-1,"8,80 €",,False
Vino blanco,Gotas del Mar Godello,2021,Hammeken Cellars,Ribeiro,España,Godello,,5.0,5,1,3,-1,-1,-1,"11,30 €",,False
Vino blanco,Ikigall,2021,Gallina de Piel Wines,Penedès,España,Xarel·lo / Malvasia de Sitges / Moscatel de Alejandría,,5.0,5,3,3,-1,-1,-1,"9,30 €",,False
Vino blanco,Can Sumoi Perfum,2021,Can Sumoi,Penedès,España,Parellada / Macabeo / Moscatel de Alejandría,ECO,4.75,5,4,7,-1,-1,-1,"10,85 €",,False
Vino blanco,Txakoli Aizpurua,2021,Txakoli Aizpurua,Getariako Txakolina,España,Hondarribi zuri,,4.0,5,4,7,-1,-1,-1,"9,75 €",,False
Vino blanco,La Foradada de Frisach,2021,Celler Frisach,Terra Alta,España,Garnacha blanca,ECO,5.0,5,3,12,-1,-1,-1,"14,50 €",,False
Vino blanco,Marina Alta,2021,Bodega Bocopa,Alicante,España,Moscatel de Alejandría,,4.8125,5,32,25,-1,-1,-1,"6,20 €",,False
Vino blanco,Viña Esmeralda,2021,Propiedad Bodegas Torres,Penedès,España,Moscatel de Alejandría / Gewürztraminer,ECO,4.65,5,40,24,-1,-1,-1,"9,20 €",,False
Vino blanco,Casar de Burbia Godello,2021,Bodega Casar de Burbia,Bierzo,España,Godello,ECO,4.15385,5,13,7,-1,-1,90,"11,40 €",,False
Vino blanco,Afortunado,2021,Viñedos Singulares ,Rueda,España,Verdejo,,4.59091,5,22,9,-1,-1,-1,"7,25 €",,False
Vino blanco,Taille aux Loups Clos de la Bretonniere,2019,Domaine de la Taille Aux Loups,Montlouis-sur-Loire,Francia,Chenin Blanc,,0.0,5,0,2,-1,-1,-1,"33,90 €",,False
Vino blanco,El Novio Perfecto,2021,Vinos Mondo Lirondo,Valencia,España,Moscatel de Alejandría / Viura,,4.66667,5,9,8,-1,-1,-1,"7,50 €",,False
Vino blanco,Finca La Colina Sauvignon Blanc,2021,Vinos Sanz,Rueda,España,Sauvignon blanc,,4.7,5,30,10,-1,-1,-1,"13,75 €",,False
Vino blanco,Descomunal Verdejo,2021,Bodega Cuatro Rayas,Rueda,España,Verdejo,,4.11429,5,35,17,-1,-1,-1,"4,20 €",,False
Vino blanco,Monopole,2021,Compañía Vinícola del Norte de España - CVNE,Rioja,España,Viura,,4.29412,5,17,10,91,-1,92,"5,80 €",,False
Vino blanco,Viña Zorzal Chardonnay,2021,Viña Zorzal,Navarra,España,Chardonnay,,4.16667,5,12,8,-1,-1,-1,"6,50 €",,False
Vino blanco,Tres Olmos Verdejo Lías,2021,Bodegas Garciarevalo,Rueda,España,Verdejo,,4.0,5,1,1,-1,-1,-1,"8,70 €",,False
Vino blanco,Viñas del Vero Gewürztraminer,2021,Viñas del Vero,Somontano,España,Gewürztraminer,,4.25,5,16,8,-1,-1,-1,"11,30 €",,False
Vino blanco,Paco & Lola Nº 12,2021,Bodegas y Viñedos Paco & Lola,Rías Baixas,España,Albariño,,4.4,5,10,6,-1,-1,-1,"9,95 €",,False
Vino blanco,Marqués de Riscal Verdejo Organic,2021,"Marqués de Riscal, Herederos",Rueda,España,Verdejo,ECO,5.0,5,5,9,-1,-1,-1,"8,95 €",,False
Vino blanco,Catena Alta Chardonnay,2019,Bodega Catena Zapata,Mendoza,Argentina,Chardonnay,,4.25,5,12,12,93,-1,94,"21,90 €",,False
Vino blanco,Pulpo Albariño,2021,Pagos del Rey,Rías Baixas,España,Albariño,,3.75,5,8,7,-1,-1,-1,"11,95 €",,False
Vino blanco,Muga Blanco Fermentado en Barrica,2021,Bodegas Muga,Rioja,España,Viura / Malvasía,,4.35294,5,17,21,91,-1,-1,"10,20 €",,False
Vino blanco,Saget Terres Blanches Sancerre,2017,Domaine Saget-Saget La Perrière,Sancerre,Francia,Sauvignon blanc,,0.0,5,0,0,-1,-1,-1,"23,80 €",,False
Vino blanco,Palomo Cojo,2021,Palomo Cojo,Rueda,España,Verdejo,,4.33333,5,24,14,-1,-1,-1,"7,50 €",,False
Vino blanco,Palacio de Bornos Verdejo,2021,Palacio de Bornos,Rueda,España,Verdejo,,4.55,5,20,10,-1,-1,-1,"6,10 €",,False
Vino blanco,Fillaboa,2021,Bodegas Fillaboa,Rías Baixas,España,Albariño,,4.33333,5,6,8,-1,-1,-1,"15,50 €",,False
Vino blanco,Pago Mota,2021,Bodegas Arzuaga Navarro,Castilla,España,Chardonnay,,4.0,5,2,5,-1,-1,-1,"6,95 €",,False
Vino blanco,Algueira Brandan Godello,2021,Adega Algueira,Ribeira Sacra,España,Godello,,4.5,5,2,2,-1,-1,-1,"14,90 €",,False
Vino blanco,Manar dos Seixas,2020,Gallina de Piel Wines,Ribeiro,España,Treixadura / Godello / Albariño / Loureiro,,4.33333,5,6,7,-1,-1,-1,"16,30 €",,False
Vino blanco,Sameirás Blanco,2020,Adega Antonio Cajide Gulín,Ribeiro,España,Treixadura / Albariño / Godello / Lado / Loureiro / Torrontés,,4.26316,5,19,13,91,-1,-1,"12,90 €",,False
Vino blanco,Valenciso Blanco,2021,Compañía Bodeguera de Valenciso,Rioja,España,Viura / Garnacha blanca,,0.0,5,0,8,-1,-1,-1,"19,55 €",,False
Vino blanco,Atance Cuvée Nº 1,2021,Risky Grapes,Valencia,España,Merseguera / Malvasía,ECO,4.6,5,5,26,-1,-1,-1,"6,90 €",,False
Vino blanco,Gómez Cruzado Blanco 2º Año,2021,Gómez Cruzado,Rioja,España,Viura / Tempranillo blanco,,5.0,5,1,6,92,-1,-1,"10,50 €",,False
Vino blanco,Sincronia Blanc,2021,Mesquida Mora,Mallorca,España,Premsal / Parellada / Chardonnay,ECO,0.0,5,0,11,91,-1,-1,"11,40 €",,False
Vino blanco,González Byass Croft Twist,-1,González Byass,Jerez-Manzanilla,España,Palomino fino / Pedro ximénez,,5.0,5,2,0,-1,-1,-1,"7,95 €",,False
Vino blanco,Honeymoon,2021,Parés Baltà,Penedès,España,Parellada,ECO,4.44444,5,9,6,-1,-1,-1,"8,75 €",,False
Vino blanco,Agnvs Malvasía,2020,Bodegas Valdelana,Rioja,España,Malvasía,,3.0,5,1,0,-1,-1,-1,"8,95 €",,False
Vino blanco,Bach Chardonnay,2021,Masia Bach,Penedès,España,Chardonnay,,4.66667,5,9,6,-1,-1,-1,"5,45 €",,False
Vino blanco,Albariño Contrapunto,2021,Agro de Bazán,Rías Baixas,España,Albariño,,4.5,5,2,4,-1,-1,-1,"8,95 €",,False
Vino blanco,Barbuntín,2021,Quinta de Couselo,Rías Baixas,España,Albariño,,4.83333,5,6,7,-1,-1,-1,"9,95 €",,False
Vino blanco,Viñas de Anna,2021,Codorníu,Catalunya,España,Chardonnay,,5.0,5,2,2,-1,-1,-1,"7,95 €",,False
Vino blanco,Antoine de la Farge L'Enfant Rebelle Blanc,2020,Domaine Antoine de la Farge,Sin indicación geográfica,Francia,Sauvignon blanc,,4.11111,5,9,6,-1,-1,-1,"10,90 €",,False
Vino blanco,Collestefano Verdicchio di Matelica,2021,Collestefano,Verdicchio di Matelica,Italia,Verdicchio,ECO,4.28571,5,7,30,-1,-1,-1,"9,61 €","11,30 €",True
Vino blanco,Cunqueiro III Milenium,2021,Bodegas Cunqueiro,Ribeiro,España,Treixadura / Godello / Albariño / Loureiro,,5.0,5,1,4,-1,-1,-1,"12,95 €",,False
Vino blanco,Abadal Picapoll,2021,Bodegas Abadal,Pla de Bages,España,Picapoll,,4.63636,5,11,6,-1,-1,-1,"11,25 €",,False
Vino blanco,Itsasmendi,2021,Bodega Itsasmendi,Bizkaiko Txakolina,España,Hondarribi zuri,,4.2,5,5,6,-1,-1,-1,"10,95 €",,False
Vino blanco,Fusta Nova Blanc,2019,Vicente Gandía,Valencia,España,Moscatel de Alejandría / Macabeo / Chardonnay,,4.0,5,1,1,-1,-1,-1,"5,52 €","6,50 €",True
Vino blanco,El Transistor Verdejo,2021,Compañía de Vinos de Telmo Rodríguez,Rueda,España,Verdejo,,4.0,5,3,6,92,-1,-1,"19,90 €",,False
Vino blanco,Paco & Lola Prime,2019,Bodegas y Viñedos Paco & Lola,Rías Baixas,España,Albariño,,5.0,5,2,6,-1,-1,-1,"15,80 €",,False
Vino blanco,Txakoli Rezabal,2021,Rezabal,Getariako Txakolina,España,Hondarribi zuri,,4.35294,5,17,10,-1,-1,-1,"10,50 €",,False
Vino blanco,Terras Gauda La Mar,2020,Bodegas Terras Gauda,Rías Baixas,España,Caiño blanco / Albariño / Loureiro,,4.0,5,1,7,-1,-1,92,"24,50 €",,False
Vino blanco,Finca Calvestra,2020,Bodega Mustiguillo,El Terrerazo,España,Merseguera,ECO,5.0,5,3,10,92,-1,-1,"17,90 €",,False
Vino blanco,Gorka Izagirre Txacoli Blanco,2021,Gorka Izagirre,Bizkaiko Txakolina,España,Hondarribi zuri / Hondarribi zerratia,,4.66667,5,3,6,-1,-1,-1,"9,50 €",,False
Vino blanco,Quintaluna,2020,Ossian Vides y Vinos,Rueda,España,Verdejo,,4.25,5,16,12,-1,-1,-1,"14,60 €",,False
Vino blanco,Enate Gewürztraminer,2021,Enate,Somontano,España,Gewürztraminer,,4.77778,5,9,14,-1,-1,-1,"10,90 €",,False
Vino blanco,Més Ritme Blanc,2019,Ritme Celler,Priorat,España,Garnacha blanca / Macabeo,,4.75,5,4,7,-1,-1,-1,"16,50 €",,False
Vino blanco,Tentenublo Blanco,2020,Tentenublo Wines,Rioja,España,Malvasía / Viura,,0.0,5,0,1,92,-1,-1,"14,30 €",,False
Vino blanco,Tricó Claudia,2017,Compañía de Vinos Tricó,Rías Baixas,España,Albariño,,3.5,5,2,5,94,-1,-1,"21,95 €",,False
Vino blanco,Jordan Inspector Peringuey Chenin Blanc,2021,Jordan,Stellenbosch,Sudáfrica,Chenin Blanc,,4.0,5,2,3,-1,-1,-1,"15,95 €",,False
Vino blanco,Finca Olivardots Groc d'Àmfora,2021,Vinyes Olivardots,Empordà,España,Garnacha blanca / Garnacha gris / Macabeo,,4.6,5,5,7,91,-1,91,"10,90 €",,False
Vino blanco,Izadi Blanco Selección,2020,Bodegas Izadi,Rioja,España,Viura / Malvasía / Garnacha blanca / Maturana blanca / Tempranillo blanco / Torrontés,,3.83333,5,6,8,-1,-1,-1,"11,75 €",,False
Vino blanco,Mar & Cel Lácrima Baccus Blanc de Blancs,2021,Caves Lavernoya,Penedès,España,Macabeo / Xarel·lo / Chardonnay,,4.81818,5,11,8,-1,-1,-1,"5,20 €",,False
Vino blanco,Weinbach Cuvée Théo Riesling,2019,Domaine Weinbach,Alsace,Francia,Riesling,ECO,4.5,5,4,2,-1,-1,-1,"32,90 €",,False
Vino blanco,Campillo Blanco F.B.,2020,Bodegas Campillo,Rioja,España,Viura,,4.8,5,5,3,-1,-1,-1,"7,90 €",,False
Vino blanco,Dos Claveles,2021,Toro Albalá,Montilla-Moriles,España,Pedro ximénez,,4.6,5,5,2,-1,-1,-1,"11,95 €",,False
Vino blanco,Feudi di San Gregorio Fiano di Avellino,2021,Feudi di San Gregorio,Fiano di Avellino,Italia,Fiano,,3.8,5,5,9,-1,-1,-1,"11,30 €",,False
Vino blanco,Eduardo Peña,2021,Eduardo Peña,Ribeiro,España,Treixadura / Albariño / Godello / Lado / Loureiro,,4.75,5,4,5,-1,-1,-1,"16,50 €",,False
Vino blanco,Tres Olmos Verdejo Classic,2021,Bodegas Garciarevalo,Rueda,España,Verdejo,,4.0,5,1,0,-1,-1,-1,"7,50 €",,False
Vino blanco,Domaine Serge Laloue Sancerre Cuvee Silex,2020,Domaine Serge Laloue Sancerre,Sancerre,Francia,Sauvignon blanc,,5.0,5,1,2,-1,-1,-1,"23,95 €",,False
Vino blanco,El Paseante La Charla,2021,Vinos del Paseante,Rueda,España,Verdejo,,1.0,5,1,1,-1,-1,-1,"7,80 €",,False
Vino blanco,Ekam,2020,Castell d'Encús,Costers del Segre,España,Riesling / Albariño,,4.11111,5,9,9,93,-1,-1,"23,40 €",,False
Vino blanco,Francis Ford Coppola Diamond Chardonnay,2019,Francis Ford Coppola Winery,California,Estados Unidos,Chardonnay,,4.33333,5,6,1,-1,-1,-1,"18,60 €",,False
Vino blanco,Errazuriz Aconcagua Costa Sauvignon Blanc,2018,Errázuriz,Valle del Aconcagua,Chile,Sauvignon blanc,,4.0,5,1,10,-1,-1,92,"16,90 €",,False
Vino blanco,Taille Aux Loups Remus,2017,Domaine de la Taille Aux Loups,Montlouis-sur-Loire,Francia,Chenin Blanc,,3.0,5,1,9,-1,-1,-1,"23,80 €",,False
Vino blanco,Regina Viarum Godello,2021,Bodegas Regina Viarum,Ribeira Sacra,España,Godello,,0.0,5,0,5,-1,-1,-1,"12,50 €",,False
Vino blanco,Blanc dels Aspres Criança,2020,Vinyes dels Aspres,Empordà,España,Garnacha blanca,,4.5,5,2,1,-1,-1,-1,"16,50 €",,False
Vino blanco,Horizonte de Exopto Blanco,2021,Bodegas Exopto,Rioja,España,Viura / Malvasía / Garnacha blanca,,4.5,5,2,3,-1,-1,-1,"13,90 €",,False
Vino blanco,Palacio de Bornos La Caprichosa,2021,Palacio de Bornos,Rueda,España,Verdejo,,5.0,5,1,2,-1,-1,-1,"8,80 €",,False
Vino blanco,Abel Mendoza Viura,2020,Abel Mendoza Monge,Rioja,España,Viura,,4.5,5,4,12,-1,-1,-1,"26,75 €",,False
Vino blanco,Taille aux Loups Clos Mosny,2019,Domaine de la Taille Aux Loups,Montlouis-sur-Loire,Francia,Chenin Blanc,,0.0,5,0,3,-1,-1,-1,"32,50 €",,False
Vino blanco,Clos Lentiscus Perill Blanc Àmfora,2020,Clos Lentiscus,Penedès,España,Xarel·lo,,4.33333,5,3,3,-1,-1,-1,"16,50 €",,False
Vino blanco,Santa Digna Sauvignon Blanc,2022,Miguel Torres Chile,Valle Central,Chile,Sauvignon blanc,,5.0,5,1,1,-1,-1,-1,"9,95 €",,False
Vino blanco,Antonio Barbadillo Castillo de San Diego,2021,Bodegas Barbadillo,Cádiz,España,Palomino fino,,4.63158,5,19,9,-1,-1,-1,"5,55 €",,False
Vino blanco,Analivia Verdejo,2021,Pagos del Rey,Rueda,España,Verdejo,,4.4,5,5,0,-1,-1,-1,"5,90 €",,False
Vino blanco,Mía Freixenet Blanco,2021,Freixenet,Penedès,España,Macabeo / Parellada / Xarel·lo / Moscatel de Alejandría,,4.58824,5,17,7,-1,-1,-1,"4,95 €",,False
Vino blanco,Poesia Garnacha Blanca,2020,Vins Padró,Catalunya,España,Garnacha blanca,,4.0,5,7,3,-1,-1,-1,"3,90 €",,False
Vino blanco,Còsmic Connexió Còsmica,2020,Còsmic Vinyaters,Sin indicación geográfica,España,Xarel·lo,ECO,0.0,5,0,3,-1,-1,-1,"13,50 €",,False
Vino blanco,Trisquel Sauvignon Blanc,2021,Viña Aresti,Valle de Leyda,Chile,Sauvignon blanc,,0.0,5,0,2,-1,-1,-1,"14,50 €",,False
Vino blanco,Dominio de Tares Godello,2021,Dominio de Tares,Bierzo,España,Godello,,4.0,5,4,7,-1,-1,-1,"15,25 €",,False
Vino blanco,Markus Molitor Alte Reben Mosel,2020,Markus Molitor,Mosel,Alemania,Riesling,,4.66667,5,3,11,-1,-1,-1,"23,75 €",,False
Vino blanco,Domaine Lafage Côté Est,2021,Domaine Lafage,Côtes Catalanes,Francia,Garnacha blanca / Chardonnay,,5.0,5,1,1,-1,-1,-1,"9,50 €",,False
Vino blanco,Domaine Sol Payré Ivresse des Sens Blanc,2020,Domaine Sol Payré,Côtes Catalanes,Francia,Viognier / Roussanne,,0.0,5,0,1,-1,-1,-1,"9,22 €","10,85 €",True
Vino blanco,Viña Costeira Colección 68,2020,Viña Costeira,Ribeiro,España,Treixadura / Albariño / Godello,,4.0,5,4,4,-1,-1,-1,"9,75 €",,False
Vino blanco,Finca La Colina Verdejo,2021,Vinos Sanz,Rueda,España,Verdejo,,4.25,5,8,3,-1,-1,-1,"10,90 €",,False
